,id,name,unit,sourceNote,sourceOrganization,topics,source.id,source.value
12945,per_sa_cc.ben_q3_preT_tot,,,,,[],29,
12946,per_sa_cc.ben_q3_rur,,,,,[],29,
12947,per_sa_cc.ben_q3_tot,,,,,[],29,
12948,per_sa_cc.ben_q3_urb,,,,,[],29,
12949,per_sa_cc.ben_q4_preT_tot,,,,,[],29,
12950,per_sa_cc.ben_q4_rur,,,,,[],29,
12951,per_sa_cc.ben_q4_tot,,,,,[],29,
12952,per_sa_cc.ben_q4_urb,,,,,[],29,
12953,per_sa_cc.ben_q5_preT_tot,,,,,[],29,
12954,per_sa_cc.ben_q5_rur,,,,,[],29,
12955,per_sa_cc.ben_q5_tot,,,,,[],29,
12956,per_sa_cc.ben_q5_urb,,,,,[],29,
12957,per_sa_cc.bry_ep_preT_tot,,,,,[],29,
12958,per_sa_cc.bry_ep_tot,,,,,[],29,
12959,per_sa_cc.bry_q1_preT_tot,,,,,[],29,
12960,per_sa_cc.bry_q1_rur,,,,,[],29,
12961,per_sa_cc.bry_q1_tot,,,,,[],29,
12962,per_sa_cc.bry_q1_urb,,,,,[],29,
12963,per_sa_cc.bry_q2_preT_tot,,,,,[],29,
12964,per_sa_cc.bry_q2_rur,,,,,[],29,
12965,per_sa_cc.bry_q2_tot,,,,,[],29,
12966,per_sa_cc.bry_q2_urb,,,,,[],29,
12967,per_sa_cc.bry_q3_preT_tot,,,,,[],29,
12968,per_sa_cc.bry_q3_rur,,,,,[],29,
12969,per_sa_cc.bry_q3_tot,,,,,[],29,
12970,per_sa_cc.bry_q3_urb,,,,,[],29,
12971,per_sa_cc.bry_q4_preT_tot,,,,,[],29,
12972,per_sa_cc.bry_q4_rur,,,,,[],29,
12973,per_sa_cc.bry_q4_tot,,,,,[],29,
12974,per_sa_cc.bry_q4_urb,,,,,[],29,
12975,per_sa_cc.bry_q5_preT_tot,,,,,[],29,
12976,per_sa_cc.bry_q5_rur,,,,,[],29,
12977,per_sa_cc.bry_q5_tot,,,,,[],29,
12978,per_sa_cc.bry_q5_urb,,,,,[],29,
12979,per_sa_cc.cba_ep_preT_tot,,,,,[],29,
12980,per_sa_cc.cba_ep_tot,,,,,[],29,
12981,per_sa_cc.cba_q1_preT_tot,,,,,[],29,
12982,per_sa_cc.cba_q1_rur,,,,,[],29,
12983,per_sa_cc.cba_q1_tot,,,,,[],29,
12984,per_sa_cc.cba_q1_urb,,,,,[],29,
12985,per_sa_cc.cov_ep_preT_tot,,,,,[],29,
12986,per_sa_cc.cov_ep_tot,,,,,[],29,
12987,per_sa_cc.cov_pop_preT_tot,,,,,[],29,
12988,per_sa_cc.cov_pop_rur,,,,,[],29,
12989,per_sa_cc.cov_pop_tot,,,,,[],29,
12990,per_sa_cc.cov_pop_urb,,,,,[],29,
12991,per_sa_cc.cov_q1_preT_tot,,,,,[],29,
12992,per_sa_cc.cov_q1_rur,,,,,[],29,
12993,per_sa_cc.cov_q1_tot,,,,,[],29,
12994,per_sa_cc.cov_q1_urb,,,,,[],29,
12995,per_sa_cc.cov_q2_preT_tot,,,,,[],29,
12996,per_sa_cc.cov_q2_rur,,,,,[],29,
12997,per_sa_cc.cov_q2_tot,,,,,[],29,
12998,per_sa_cc.cov_q2_urb,,,,,[],29,
12999,per_sa_cc.cov_q3_preT_tot,,,,,[],29,
13000,per_sa_cc.cov_q3_rur,,,,,[],29,
13001,per_sa_cc.cov_q3_tot,,,,,[],29,
13002,per_sa_cc.cov_q3_urb,,,,,[],29,
13003,per_sa_cc.cov_q4_preT_tot,,,,,[],29,
13004,per_sa_cc.cov_q4_rur,,,,,[],29,
13005,per_sa_cc.cov_q4_tot,,,,,[],29,
13006,per_sa_cc.cov_q4_urb,,,,,[],29,
13007,per_sa_cc.cov_q5_preT_tot,,,,,[],29,
13008,per_sa_cc.cov_q5_rur,,,,,[],29,
13009,per_sa_cc.cov_q5_tot,,,,,[],29,
13010,per_sa_cc.cov_q5_urb,,,,,[],29,
13011,per_sa_cc_gini_rur,,,,,[],29,
13012,per_sa_cc_gini_tot,,,,,[],29,
13013,per_sa_cc_gini_urb,,,,,[],29,
13014,per_sa_cc_p0_ep_tot,,,,,[],29,
13015,per_sa_cc_p0_rur,,,,,[],29,
13016,per_sa_cc_p0_tot,,,,,[],29,
13017,per_sa_cc_p0_urb,,,,,[],29,
13018,per_sa_cc_p1_ep_tot,,,,,[],29,
13019,per_sa_cc_p1_rur,,,,,[],29,
13020,per_sa_cc_p1_tot,,,,,[],29,
13021,per_sa_cc_p1_urb,,,,,[],29,
13022,per_sa_ct.adq_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13023,per_sa_ct.adq_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13024,per_sa_ct.adq_pop_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13025,per_sa_ct.adq_pop_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13026,per_sa_ct.adq_pop_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13027,per_sa_ct.adq_pop_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13028,per_sa_ct.adq_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13029,per_sa_ct.adq_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13030,per_sa_ct.adq_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13031,per_sa_ct.adq_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13032,per_sa_ct.adq_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13033,per_sa_ct.adq_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13034,per_sa_ct.adq_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13035,per_sa_ct.adq_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13036,per_sa_ct.adq_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13037,per_sa_ct.adq_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13038,per_sa_ct.adq_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13039,per_sa_ct.adq_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13040,per_sa_ct.adq_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13041,per_sa_ct.adq_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13042,per_sa_ct.adq_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13043,per_sa_ct.adq_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13044,per_sa_ct.adq_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13045,per_sa_ct.adq_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13046,per_sa_ct.adq_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13047,per_sa_ct.adq_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13048,per_sa_ct.avt_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13049,per_sa_ct.avt_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13050,per_sa_ct.avt_pop_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13051,per_sa_ct.avt_pop_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13052,per_sa_ct.avt_pop_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13053,per_sa_ct.avt_pop_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13054,per_sa_ct.avt_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13055,per_sa_ct.avt_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13056,per_sa_ct.avt_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13057,per_sa_ct.avt_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13058,per_sa_ct.avt_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13059,per_sa_ct.avt_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13060,per_sa_ct.avt_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13061,per_sa_ct.avt_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13062,per_sa_ct.avt_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13063,per_sa_ct.avt_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13064,per_sa_ct.avt_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13065,per_sa_ct.avt_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13066,per_sa_ct.avt_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13067,per_sa_ct.avt_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13068,per_sa_ct.avt_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13069,per_sa_ct.avt_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13070,per_sa_ct.avt_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13071,per_sa_ct.avt_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13072,per_sa_ct.avt_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13073,per_sa_ct.avt_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13074,per_sa_ct.ben_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13075,per_sa_ct.ben_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13076,per_sa_ct.ben_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13077,per_sa_ct.ben_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13078,per_sa_ct.ben_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13079,per_sa_ct.ben_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13080,per_sa_ct.ben_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13081,per_sa_ct.ben_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13082,per_sa_ct.ben_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13083,per_sa_ct.ben_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13084,per_sa_ct.ben_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13085,per_sa_ct.ben_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13086,per_sa_ct.ben_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13087,per_sa_ct.ben_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13088,per_sa_ct.ben_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13089,per_sa_ct.ben_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13090,per_sa_ct.ben_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13091,per_sa_ct.ben_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13092,per_sa_ct.ben_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13093,per_sa_ct.ben_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13094,per_sa_ct.ben_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13095,per_sa_ct.ben_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13096,per_sa_ct.bry_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13097,per_sa_ct.bry_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13098,per_sa_ct.bry_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13099,per_sa_ct.bry_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13100,per_sa_ct.bry_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13101,per_sa_ct.bry_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13102,per_sa_ct.bry_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13103,per_sa_ct.bry_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13104,per_sa_ct.bry_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13105,per_sa_ct.bry_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13106,per_sa_ct.bry_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13107,per_sa_ct.bry_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13108,per_sa_ct.bry_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13109,per_sa_ct.bry_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13110,per_sa_ct.bry_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13111,per_sa_ct.bry_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13112,per_sa_ct.bry_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13113,per_sa_ct.bry_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13114,per_sa_ct.bry_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13115,per_sa_ct.bry_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13116,per_sa_ct.bry_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13117,per_sa_ct.bry_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13118,per_sa_ct.cba_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13119,per_sa_ct.cba_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13120,per_sa_ct.cba_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13121,per_sa_ct.cba_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13122,per_sa_ct.cba_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13123,per_sa_ct.cba_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13124,per_sa_ct.cov_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13125,per_sa_ct.cov_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13126,per_sa_ct.cov_pop_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13127,per_sa_ct.cov_pop_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13128,per_sa_ct.cov_pop_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13129,per_sa_ct.cov_pop_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13130,per_sa_ct.cov_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13131,per_sa_ct.cov_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13132,per_sa_ct.cov_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13133,per_sa_ct.cov_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13134,per_sa_ct.cov_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13135,per_sa_ct.cov_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13136,per_sa_ct.cov_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13137,per_sa_ct.cov_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13138,per_sa_ct.cov_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13139,per_sa_ct.cov_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13140,per_sa_ct.cov_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13141,per_sa_ct.cov_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13142,per_sa_ct.cov_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13143,per_sa_ct.cov_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13144,per_sa_ct.cov_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13145,per_sa_ct.cov_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13146,per_sa_ct.cov_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13147,per_sa_ct.cov_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13148,per_sa_ct.cov_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13149,per_sa_ct.cov_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13150,per_sa_ct_gini_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13151,per_sa_ct_gini_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13152,per_sa_ct_gini_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13153,per_sa_ct_p0_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13154,per_sa_ct_p0_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13155,per_sa_ct_p0_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13156,per_sa_ct_p0_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13157,per_sa_ct_p1_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13158,per_sa_ct_p1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13159,per_sa_ct_p1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13160,per_sa_ct_p1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
13161,per_sa_fw.adq_ep_preT_tot,,,,,[],29,
13162,per_sa_fw.adq_ep_tot,,,,,[],29,
13163,per_sa_fw.adq_pop_preT_tot,,,,,[],29,
13164,per_sa_fw.adq_pop_rur,,,,,[],29,
13165,per_sa_fw.adq_pop_tot,,,,,[],29,
13166,per_sa_fw.adq_pop_urb,,,,,[],29,
13167,per_sa_fw.adq_q1_preT_tot,,,,,[],29,
13168,per_sa_fw.adq_q1_rur,,,,,[],29,
13169,per_sa_fw.adq_q1_tot,,,,,[],29,
13170,per_sa_fw.adq_q1_urb,,,,,[],29,
13171,per_sa_fw.adq_q2_preT_tot,,,,,[],29,
13172,per_sa_fw.adq_q2_rur,,,,,[],29,
13173,per_sa_fw.adq_q2_tot,,,,,[],29,
13174,per_sa_fw.adq_q2_urb,,,,,[],29,
13175,per_sa_fw.adq_q3_preT_tot,,,,,[],29,
13176,per_sa_fw.adq_q3_rur,,,,,[],29,
13177,per_sa_fw.adq_q3_tot,,,,,[],29,
13178,per_sa_fw.adq_q3_urb,,,,,[],29,
13179,per_sa_fw.adq_q4_preT_tot,,,,,[],29,
13180,per_sa_fw.adq_q4_rur,,,,,[],29,
13181,per_sa_fw.adq_q4_tot,,,,,[],29,
13182,per_sa_fw.adq_q4_urb,,,,,[],29,
13183,per_sa_fw.adq_q5_preT_tot,,,,,[],29,
13184,per_sa_fw.adq_q5_rur,,,,,[],29,
13185,per_sa_fw.adq_q5_tot,,,,,[],29,
13186,per_sa_fw.adq_q5_urb,,,,,[],29,
13187,per_sa_fw.avt_ep_preT_tot,,,,,[],29,
13188,per_sa_fw.avt_ep_tot,,,,,[],29,
13189,per_sa_fw.avt_pop_preT_tot,,,,,[],29,
13190,per_sa_fw.avt_pop_rur,,,,,[],29,
13191,per_sa_fw.avt_pop_tot,,,,,[],29,
13192,per_sa_fw.avt_pop_urb,,,,,[],29,
13193,per_sa_fw.avt_q1_preT_tot,,,,,[],29,
13194,per_sa_fw.avt_q1_rur,,,,,[],29,
13195,per_sa_fw.avt_q1_tot,,,,,[],29,
13196,per_sa_fw.avt_q1_urb,,,,,[],29,
13197,per_sa_fw.avt_q2_preT_tot,,,,,[],29,
13198,per_sa_fw.avt_q2_rur,,,,,[],29,
13199,per_sa_fw.avt_q2_tot,,,,,[],29,
13200,per_sa_fw.avt_q2_urb,,,,,[],29,
13201,per_sa_fw.avt_q3_preT_tot,,,,,[],29,
13202,per_sa_fw.avt_q3_rur,,,,,[],29,
13203,per_sa_fw.avt_q3_tot,,,,,[],29,
13204,per_sa_fw.avt_q3_urb,,,,,[],29,
13205,per_sa_fw.avt_q4_preT_tot,,,,,[],29,
13206,per_sa_fw.avt_q4_rur,,,,,[],29,
